vpID,scenID,choice,locPos,note,prozent,anzahl,photoID,sex,
biwe28,13,,1,1.6,82,115,,f,
biwe28,13,,2,1.2,95,6,,m,
biwe28,13,,3,1.1,99,8,,f,
biwe28,13,4,4,1.8,89,119,,m,
biwe28,29,1,1,1.5,93,36,,f,
biwe28,29,,2,1.4,91,23,,m,
biwe28,29,,3,1.4,90,15,40,m,
biwe28,29,,4,1.7,93,6,21,f,
biwe28,31,,1,1.9,66,12,11,f,
biwe28,31,2,2,2.2,75,97,,m,
biwe28,31,,3,2.3,66,6,25,m,
biwe28,31,,4,2.1,66,94,,m,
biwe28,22,,1,1.4,84,96,32,m,
biwe28,22,2,2,1.3,98,7,24,f,
biwe28,22,,3,1.0,96,10,33,m,
biwe28,22,,4,1.8,82,74,14,f,
biwe28,20,1,1,1.0,100,5,23,f,
biwe28,20,,2,2.4,76,32,11,f,
biwe28,20,,3,2.0,72,50,41,m,
biwe28,20,,4,1.0,97,8,27,m,
biwe28,15,1,1,1.7,87,39,22,f,
biwe28,15,,2,1.8,88,40,18,f,
biwe28,15,,3,2.1,66,119,26,m,
biwe28,15,,4,1.9,79,115,15,f,
biwe28,41,,1,1.3,95,113,41,m,
biwe28,41,,2,1.7,82,117,,m,
biwe28,41,,3,1.6,92,101,,m,
biwe28,41,4,4,1.1,96,115,35,m,
biwe28,26,,1,1.2,99,9,24,f,
biwe28,26,,2,1.0,100,11,21,f,
biwe28,26,3,3,1.2,95,45,,f,
biwe28,26,,4,1.0,96,20,,m,
biwe28,33,,1,2.0,73,6,,m,
biwe28,33,,2,1.7,86,6,35,m,
biwe28,33,3,3,1.4,93,8,31,m,
biwe28,33,,4,2.3,68,12,,f,
biwe28,16,,1,1.5,93,7,41,m,
biwe28,16,,2,2.4,73,105,36,m,
biwe28,16,3,3,1.6,89,8,38,m,
biwe28,16,,4,2.3,79,89,28,m,
biwe28,36,,1,2.2,66,31,,m,
biwe28,36,,2,1.4,82,50,25,m,
biwe28,36,3,3,1.5,86,37,32,m,
biwe28,36,,4,2.1,78,30,,m,
biwe28,10,,1,2.3,66,47,,m,
biwe28,10,2,2,1.4,83,12,,m,
biwe28,10,,3,1.5,85,8,,m,
biwe28,10,,4,1.9,68,35,,m,
biwe28,39,,1,2.1,79,85,,f,
biwe28,39,2,2,1.7,93,114,26,m,
biwe28,39,,3,2.4,76,70,,m,
biwe28,39,,4,1.7,88,76,14,f,
biwe28,27,,1,1.4,82,23,21,f,
biwe28,27,,2,1.7,81,114,,m,
biwe28,27,,3,1.6,93,30,28,m,
biwe28,27,4,4,1.6,94,79,,m,
biwe28,8,,1,2.3,77,86,,f,
biwe28,8,,2,1.3,96,43,,m,
biwe28,8,3,3,1.1,95,31,,m,
biwe28,8,,4,2.1,71,110,,f,
biwe28,23,,1,1.6,93,20,30,m,
biwe28,23,,2,1.2,95,6,34,m,
biwe28,23,,3,1.8,86,21,28,m,
biwe28,23,4,4,1.3,100,10,37,m,
biwe28,14,1,1,1.2,96,13,,f,
biwe28,14,,2,1.7,80,29,,f,
biwe28,14,,3,1.8,82,32,,f,
biwe28,14,,4,1.1,98,8,,m,
biwe28,19,,1,2.4,72,20,34,m,
biwe28,19,,2,2.3,67,47,41,m,
biwe28,19,,3,1.8,81,10,18,f,
biwe28,19,4,4,1.7,89,11,17,f,
biwe28,35,,1,1.4,86,12,,f,
biwe28,35,,2,1.2,95,7,21,f,
biwe28,35,,3,1.6,83,8,,m,
biwe28,35,4,4,1.2,99,6,29,m,
biwe28,24,,1,1.1,97,83,,f,
biwe28,24,,2,1.0,99,20,25,m,
biwe28,24,,3,1.1,95,98,,m,
biwe28,24,4,4,1.1,100,43,16,f,
biwe28,28,1,1,1.5,92,73,,f,
biwe28,28,,2,1.4,88,11,26,m,
biwe28,28,,3,1.7,84,78,,m,
biwe28,28,,4,1.4,81,15,34,m,
biwe28,38,,1,1.7,89,47,,m,
biwe28,38,,2,1.5,86,43,,f,
biwe28,38,,3,1.2,99,21,30,m,
biwe28,38,4,4,1.2,95,46,33,m,
biwe28,9,,1,1.2,97,10,,f,
biwe28,9,,2,2.3,72,73,,m,
biwe28,9,,3,2.1,73,83,,f,
biwe28,9,4,4,1.3,100,15,,m,
biwe28,11,,1,1.9,74,47,,m,
biwe28,11,,2,2.3,70,37,,m,
biwe28,11,3,3,1.3,97,14,,f,
biwe28,11,,4,1.0,97,12,,f,
biwe28,7,1,1,1.4,89,5,,m,
biwe28,7,,2,1.7,83,7,,f,
biwe28,7,,3,2.0,78,74,,m,
biwe28,7,,4,2.3,78,108,,m,
biwe28,40,1,1,1.0,99,81,15,f,
biwe28,40,,2,2.1,70,115,,f,
biwe28,40,,3,1.1,96,104,24,f,
biwe28,40,,4,2.0,72,79,,m,
biwe28,18,,1,2.4,67,113,41,m,
biwe28,18,,2,1.3,96,6,18,f,
biwe28,18,,3,2.4,69,110,39,m,
biwe28,18,4,4,1.2,99,15,21,f,
biwe28,34,,1,1.1,95,8,26,m,
biwe28,34,,2,2.1,75,7,,m,
biwe28,34,3,3,1.1,100,11,23,f,
biwe28,34,,4,2.0,79,7,,f,
biwe28,17,1,1,1.3,100,41,26,m,
biwe28,17,,2,1.9,69,118,38,m,
biwe28,17,,3,1.3,97,41,14,f,
biwe28,17,,4,2.1,76,106,19,f,
biwe28,30,,1,2.2,76,30,39,m,
biwe28,30,,2,2.2,67,22,33,m,
biwe28,30,,3,2.1,77,82,,f,
biwe28,30,4,4,2.1,69,102,,m,
biwe28,12,,1,1.8,80,107,,f,
biwe28,12,,2,1.2,96,23,,f,
biwe28,12,,3,1.5,82,120,,m,
biwe28,12,4,4,1.2,95,46,,m,
biwe28,32,,1,1.9,69,24,,f,
biwe28,32,,2,2.3,66,7,35,m,
biwe28,32,,3,1.9,71,49,,m,
biwe28,32,4,4,2.1,79,30,,f,
BRER14,11,,1,2.3,77,32,,m,
BRER14,11,,2,2.0,73,25,,m,
BRER14,11,3,3,1.2,96,14,,f,
BRER14,11,,4,1.3,98,9,,f,
BRER14,30,1,1,2.0,70,93,,f,
BRER14,30,,2,2.3,74,48,31,m,
BRER14,30,,3,2.4,69,88,,m,
BRER14,30,,4,2.1,70,32,27,m,
BRER14,22,,1,1.4,80,83,29,m,
BRER14,22,,2,1.7,85,118,22,f,
BRER14,22,,3,1.3,98,12,33,m,
BRER14,22,4,4,1.0,97,11,17,f,
BRER14,40,,1,2.0,71,100,,f,
BRER14,40,2,2,1.0,98,120,28,m,
BRER14,40,,3,1.3,96,95,18,f,
BRER14,40,,4,2.0,72,87,,m,
BRER14,6,1,1,1.4,80,38,,f,
BRER14,6,,2,2.4,69,72,,f,
BRER14,6,,3,2.4,66,115,,f,
BRER14,6,,4,1.4,84,24,,m,
BRER14,23,,1,1.0,98,14,37,m,
BRER14,23,,2,1.5,92,42,20,f,
BRER14,23,,3,1.6,88,50,40,m,
BRER14,23,4,4,1.2,100,11,29,m,
BRER14,27,1,1,1.7,90,46,36,m,
BRER14,27,,2,1.5,80,93,,m,
BRER14,27,,3,1.7,86,24,26,m,
BRER14,27,,4,1.5,84,109,,m,
BRER14,35,,1,1.4,93,6,,f,
BRER14,35,2,2,1.3,100,10,27,m,
BRER14,35,,3,1.8,88,14,,f,
BRER14,35,,4,1.0,99,13,28,m,
BRER14,8,,1,2.2,77,83,,f,
BRER14,8,2,2,1.1,100,49,,m,
BRER14,8,,3,1.0,99,20,,f,
BRER14,8,,4,2.2,79,102,,m,
BRER14,7,,1,1.9,73,99,,f,
BRER14,7,2,2,1.4,94,12,,f,
BRER14,7,,3,2.3,72,89,,m,
BRER14,7,,4,1.5,81,13,,m,
BRER14,18,,1,2.3,66,92,16,f,
BRER14,18,,2,2.3,78,77,39,m,
BRER14,18,3,3,1.1,99,10,15,f,
BRER14,18,,4,1.1,98,6,23,f,
BRER14,38,,1,1.5,90,32,,m,
BRER14,38,,2,1.5,88,28,,f,
BRER14,38,3,3,1.3,99,26,17,f,
BRER14,38,,4,1.3,97,39,36,m,
BRER14,25,,1,1.2,100,13,36,m,
BRER14,25,,2,1.2,97,70,,f,
BRER14,25,3,3,1.2,100,112,,m,
BRER14,25,,4,1.1,100,9,11,f,
BRER14,15,1,1,1.5,93,27,22,f,
BRER14,15,,2,1.5,90,50,36,m,
BRER14,15,,3,2.0,75,72,14,f,
BRER14,15,,4,2.0,68,109,41,m,
BRER14,13,,1,1.8,80,91,,f,
BRER14,13,2,2,1.4,94,111,,f,
BRER14,13,,3,1.3,100,6,,m,
BRER14,13,,4,1.0,98,8,,m,
BRER14,36,,1,2.2,75,38,,m,
BRER14,36,,2,1.6,80,49,14,f,
BRER14,36,,3,2.4,77,29,,m,
BRER14,36,4,4,1.5,86,38,28,m,
BRER14,26,,1,1.3,96,26,,f,
BRER14,26,,2,1.1,97,10,11,f,
BRER14,26,3,3,1.1,98,48,,m,
BRER14,26,,4,1.2,100,8,21,f,
BRER14,29,,1,1.4,85,11,13,f,
BRER14,29,,2,1.4,88,49,,f,
BRER14,29,3,3,1.4,93,50,,f,
BRER14,29,,4,1.5,86,14,32,m,
BRER14,32,,1,2.4,66,44,,m,
BRER14,32,,2,2.3,75,47,,m,
BRER14,32,,3,2.2,68,11,31,m,
BRER14,32,4,4,1.9,73,31,,m,
BRER14,12,1,1,1.2,100,42,,m,
BRER14,12,,2,1.7,89,82,,f,
BRER14,12,,3,1.6,94,99,,f,
BRER14,12,,4,1.0,100,24,,m,
BRER14,31,,1,2.2,72,9,39,m,
BRER14,31,,2,2.0,66,71,,f,
BRER14,31,,3,2.2,69,12,29,m,
BRER14,31,4,4,2.1,67,108,,m,
BRER14,39,,1,2.4,76,88,,f,
BRER14,39,2,2,1.5,89,112,40,m,
BRER14,39,,3,1.7,88,115,34,m,
BRER14,39,,4,2.2,71,108,,f,
BRER14,21,,1,1.0,98,20,33,m,
BRER14,21,2,2,1.3,100,50,16,f,
BRER14,21,,3,1.7,91,80,15,f,
BRER14,21,,4,1.5,89,76,30,m,
BRER14,16,1,1,1.6,90,11,11,f,
BRER14,16,,2,1.7,86,15,23,f,
BRER14,16,,3,2.2,73,117,30,m,
BRER14,16,,4,2.1,69,77,27,m,
BRER14,37,1,1,1.3,99,50,22,f,
BRER14,37,,2,2.3,66,45,,f,
BRER14,37,,3,2.2,67,29,,f,
BRER14,37,,4,1.1,95,30,18,f,
BRER14,20,,1,1.2,95,11,24,f,
BRER14,20,2,2,1.2,98,9,18,f,
BRER14,20,,3,2.4,72,34,19,f,
BRER14,20,,4,2.1,78,27,11,f,
BRER14,9,,1,2.3,71,100,,f,
BRER14,9,,2,1.1,98,6,,f,
BRER14,9,,3,1.0,97,6,,m,
BRER14,9,4,4,1.9,78,111,,m,
BRER14,19,,1,1.5,81,5,11,f,
BRER14,19,,2,2.1,75,32,17,f,
BRER14,19,3,3,1.9,77,36,27,m,
BRER14,19,,4,1.8,89,5,36,m,
BRER14,14,,1,1.0,97,7,,f,
BRER14,14,,2,1.4,83,26,,m,
BRER14,14,,3,1.5,86,28,,f,
BRER14,14,4,4,1.1,98,11,,f,
BRER14,34,,1,2.0,79,12,,f,
BRER14,34,2,2,1.0,99,14,14,f,
BRER14,34,,3,2.2,79,14,,m,
BRER14,34,,4,1.2,100,7,11,f,
BRER14,41,,1,1.8,88,74,,m,
BRER14,41,,2,1.3,95,117,13,f,
BRER14,41,3,3,1.0,99,95,23,f,
BRER14,41,,4,1.7,84,102,,m,
BRER14,28,,1,1.6,84,13,17,f,
BRER14,28,,2,1.6,87,79,,m,
BRER14,28,3,3,1.8,88,105,,f,
BRER14,28,,4,1.4,80,6,34,m,
BRER14,24,,1,1.3,97,39,12,f,
BRER14,24,2,2,1.2,100,93,,m,
BRER14,24,,3,1.1,99,21,34,m,
BRER14,24,,4,1.2,96,100,,f,
BRER14,10,,1,2.0,66,32,,f,
BRER14,10,2,2,1.4,89,15,,m,
BRER14,10,,3,1.8,80,6,,f,
BRER14,10,,4,2.2,79,47,,f,
BRER14,17,,1,2.1,70,101,13,f,
BRER14,17,2,2,1.2,97,49,24,f,
BRER14,17,,3,1.9,76,92,26,m,
BRER14,17,,4,1.1,96,39,17,f,
BRER14,33,1,1,1.5,93,12,12,f,
BRER14,33,,2,1.6,92,5,17,f,
BRER14,33,,3,2.1,67,13,,f,
BRER14,33,,4,2.0,77,11,,f,
brnk05,27,,1,1.8,91,39,19,f,
brnk05,27,2,2,1.8,92,91,,f,
brnk05,27,,3,1.7,86,105,,m,
brnk05,27,,4,1.6,80,44,21,f,
brnk05,17,1,1,1.0,97,49,39,m,
brnk05,17,,2,1.0,99,22,13,f,
brnk05,17,,3,2.2,70,71,36,m,
brnk05,17,,4,2.2,69,92,37,m,
brnk05,15,,1,2.2,78,105,24,f,
brnk05,15,2,2,1.4,87,38,37,m,
brnk05,15,,3,1.4,88,25,13,f,
brnk05,15,,4,2.0,69,98,16,f,
brnk05,10,,1,1.4,92,11,,m,
brnk05,10,,2,2.3,78,38,,m,
brnk05,10,,3,2.4,67,34,,m,
brnk05,10,4,4,1.4,92,13,,m,
brnk05,9,,1,2.4,78,72,,m,
brnk05,9,,2,1.9,75,104,,m,
brnk05,9,3,3,1.1,99,6,,m,
brnk05,9,,4,1.1,96,8,,m,
brnk05,14,,1,1.4,91,34,,f,
brnk05,14,,2,1.2,97,6,,m,
brnk05,14,,3,1.4,81,35,,f,
brnk05,14,4,4,1.2,100,7,,m,
brnk05,24,,1,1.3,95,24,27,m,
brnk05,24,,2,1.3,95,78,,m,
brnk05,24,,3,1.1,100,33,28,m,
brnk05,24,4,4,1.0,97,88,,m,
brnk05,6,,1,1.8,85,32,,f,
brnk05,6,2,2,1.8,93,28,,m,
brnk05,6,,3,1.9,78,82,,f,
brnk05,6,,4,2.3,69,86,,m,
brnk05,25,1,1,1.1,100,88,,f,
brnk05,25,,2,1.2,98,11,39,m,
brnk05,25,,3,1.3,97,107,,m,
brnk05,25,,4,1.2,99,14,35,m,
brnk05,33,,1,2.4,75,8,,m,
brnk05,33,2,2,1.6,90,15,18,f,
brnk05,33,,3,1.7,87,10,27,m,
brnk05,33,,4,2.1,69,10,,f,
brnk05,28,,1,1.5,91,5,31,m,
brnk05,28,2,2,1.6,87,96,,m,
brnk05,28,,3,1.8,86,108,,f,
brnk05,28,,4,1.8,93,13,25,m,
brnk05,38,,1,1.8,84,36,,m,
brnk05,38,2,2,1.1,98,31,26,m,
brnk05,38,,3,1.6,81,45,,m,
brnk05,38,,4,1.2,96,22,13,f,
brnk05,37,,1,2.4,76,47,,m,
brnk05,37,,2,1.1,98,24,35,m,
brnk05,37,3,3,1.1,96,33,38,m,
brnk05,37,,4,2.3,66,32,,m,
brnk05,16,,1,2.2,66,86,31,m,
brnk05,16,,2,1.7,90,9,11,f,
brnk05,16,3,3,1.5,88,8,35,m,
brnk05,16,,4,2.4,76,75,25,m,
brnk05,39,,1,2.2,77,113,,f,
brnk05,39,,2,1.6,87,97,12,f,
brnk05,39,3,3,1.6,86,102,33,m,
brnk05,39,,4,2.0,69,101,,m,
brnk05,30,,1,2.4,68,70,,f,
brnk05,30,,2,2.3,70,20,32,m,
brnk05,30,3,3,2.0,67,87,,f,
brnk05,30,,4,2.2,77,38,36,m,
brnk05,7,1,1,1.5,82,14,,m,
brnk05,7,,2,2.1,71,94,,m,
brnk05,7,,3,1.6,86,11,,f,
brnk05,7,,4,2.2,71,78,,m,
brnk05,13,,1,1.8,86,107,,m,
brnk05,13,2,2,1.2,100,10,,m,
brnk05,13,,3,1.3,99,8,,f,
brnk05,13,,4,1.6,87,80,,f,
brnk05,35,,1,1.3,95,8,16,f,
brnk05,35,,2,1.8,85,7,,m,
brnk05,35,3,3,1.3,98,10,21,f,
brnk05,35,,4,1.4,82,5,,m,
brnk05,31,1,1,1.9,72,84,,f,
brnk05,31,,2,1.9,78,5,15,f,
brnk05,31,,3,2.0,77,120,,f,
brnk05,31,,4,2.2,66,7,19,f,
brnk05,11,,1,1.9,66,24,,f,
brnk05,11,2,2,1.1,98,11,,m,
brnk05,11,,3,1.2,100,7,,f,
brnk05,11,,4,1.9,74,27,,f,
brnk05,36,,1,2.4,76,24,,m,
brnk05,36,,2,1.5,80,26,24,f,
brnk05,36,3,3,1.4,85,47,36,m,
brnk05,36,,4,2.2,77,23,,m,
brnk05,29,,1,1.8,90,14,32,m,
brnk05,29,,2,1.8,86,12,29,m,
brnk05,29,,3,1.8,87,21,,m,
brnk05,29,4,4,1.6,94,26,,f,
brnk05,41,1,1,1.4,94,81,,f,
brnk05,41,,2,1.6,85,100,,f,
brnk05,41,,3,1.3,100,117,19,f,
brnk05,41,,4,1.0,98,113,31,m,
brnk05,20,,1,2.4,72,41,37,m,
brnk05,20,,2,1.3,95,15,15,f,
brnk05,20,,3,2.1,76,50,13,f,
brnk05,20,4,4,1.2,96,10,11,f,
brnk05,40,,1,2.4,74,102,,m,
brnk05,40,,2,1.2,97,80,21,f,
brnk05,40,3,3,1.3,99,114,20,f,
brnk05,40,,4,2.1,67,76,,m,
brnk05,19,,1,2.3,68,38,36,m,
brnk05,19,,2,2.2,72,20,38,m,
brnk05,19,3,3,1.6,89,11,27,m,
brnk05,19,,4,1.5,82,14,29,m,
brnk05,12,,1,1.2,100,32,,f,
brnk05,12,,2,1.8,87,81,,f,
brnk05,12,,3,1.5,93,91,,f,
brnk05,12,4,4,1.0,96,34,,m,
brnk05,8,,1,1.3,96,34,,f,
brnk05,8,,2,2.2,74,108,,m,
brnk05,8,,3,2.1,69,105,,f,
brnk05,8,4,4,1.0,100,23,,f,
brnk05,34,,1,1.9,72,12,,f,
brnk05,34,,2,2.3,69,12,,f,
brnk05,34,,3,1.3,98,9,16,f,
brnk05,34,4,4,1.2,96,12,37,m,
brnk05,26,,1,1.3,100,6,31,m,
brnk05,26,,2,1.2,99,10,21,f,
brnk05,26,3,3,1.1,96,30,,f,
brnk05,26,,4,1.2,96,33,,m,
brnk05,18,,1,2.4,70,99,26,m,
brnk05,18,,2,1.1,99,6,31,m,
brnk05,18,3,3,1.0,100,11,21,f,
brnk05,18,,4,2.3,68,70,24,f,
brnk05,21,1,1,1.2,97,32,13,f,
brnk05,21,,2,1.2,95,30,21,f,
brnk05,21,,3,1.6,80,116,38,m,
brnk05,21,,4,1.8,92,81,11,f,
brnk05,23,1,1,1.1,95,11,25,m,
brnk05,23,,2,1.8,93,30,20,f,
brnk05,23,,3,1.3,98,10,38,m,
brnk05,23,,4,1.6,87,49,30,m,
brnk05,22,,1,1.3,99,8,30,m,
brnk05,22,2,2,1.2,96,11,27,m,
brnk05,22,,3,1.8,80,87,14,f,
brnk05,22,,4,1.8,89,71,15,f,
brnk05,32,,1,2.4,77,45,,m,
brnk05,32,,2,2.0,68,11,29,m,
brnk05,32,,3,2.4,74,22,,m,
brnk05,32,4,4,2.1,71,45,,m,
CLAO19,19,,1,2.0,72,22,12,f,
CLAO19,19,2,2,1.4,87,6,23,f,
CLAO19,19,,3,2.4,77,36,21,f,
CLAO19,19,,4,1.4,85,8,14,f,
CLAO19,26,,1,1.3,100,10,13,f,
CLAO19,26,,2,1.0,99,47,,m,
CLAO19,26,,3,1.2,97,31,,m,
CLAO19,26,4,4,1.2,95,10,38,m,
CLAO19,13,1,1,1.1,100,9,,f,
CLAO19,13,,2,1.1,99,7,,f,
CLAO19,13,,3,1.7,90,101,,m,
CLAO19,13,,4,1.8,82,90,,f,
CLAO19,8,1,1,1.3,97,22,,m,
CLAO19,8,,2,1.0,96,20,,f,
CLAO19,8,,3,2.4,78,90,,f,
CLAO19,8,,4,2.4,67,77,,m,
CLAO19,39,,1,2.3,71,110,,m,
CLAO19,39,,2,2.1,69,109,,f,
CLAO19,39,3,3,1.4,88,119,29,m,
CLAO19,39,,4,1.8,84,95,41,m,
CLAO19,28,,1,1.5,82,105,,m,
CLAO19,28,,2,1.7,93,7,41,m,
CLAO19,28,3,3,1.4,91,14,22,f,
CLAO19,28,,4,1.6,80,115,,f,
CLAO19,23,,1,1.6,81,50,17,f,
CLAO19,23,,2,1.3,95,6,29,m,
CLAO19,23,3,3,1.2,97,6,12,f,
CLAO19,23,,4,1.7,89,36,15,f,
CLAO19,9,,1,1.3,99,5,,m,
CLAO19,9,,2,2.4,75,107,,m,
CLAO19,9,3,3,1.2,98,14,,m,
CLAO19,9,,4,2.2,69,102,,m,
CLAO19,17,,1,2.2,78,88,21,f,
CLAO19,17,,2,1.1,98,23,22,f,
CLAO19,17,,3,2.0,70,109,23,f,
CLAO19,17,4,4,1.0,98,29,12,f,
CLAO19,12,,1,1.7,87,100,,m,
CLAO19,12,,2,1.3,97,46,,f,
CLAO19,12,3,3,1.1,97,48,,f,
CLAO19,12,,4,1.6,84,113,,m,
CLAO19,25,,1,1.2,99,105,,f,
CLAO19,25,,2,1.3,97,8,34,m,
CLAO19,25,3,3,1.0,97,109,,m,
CLAO19,25,,4,1.0,95,6,37,m,
CLAO19,33,,1,1.6,81,5,28,m,
CLAO19,33,,2,2.3,66,6,,f,
CLAO19,33,3,3,1.7,86,6,40,m,
CLAO19,33,,4,1.9,67,10,,f,
CLAO19,6,,1,2.2,67,98,,m,
CLAO19,6,,2,1.6,89,30,,f,
CLAO19,6,3,3,1.4,83,25,,f,
CLAO19,6,,4,2.3,75,82,,f,
CLAO19,16,,1,2.4,76,94,20,f,
CLAO19,16,,2,1.7,84,10,31,m,
CLAO19,16,3,3,1.7,86,6,23,f,
CLAO19,16,,4,2.2,76,99,26,m,
CLAO19,22,,1,1.4,90,112,25,m,
CLAO19,22,,2,1.3,100,11,18,f,
CLAO19,22,3,3,1.1,96,14,23,f,
CLAO19,22,,4,1.5,80,110,13,f,
CLAO19,30,,1,2.2,79,42,38,m,
CLAO19,30,2,2,2.4,66,34,40,m,
CLAO19,30,,3,2.2,78,118,,m,
CLAO19,30,,4,2.4,72,113,,m,
CLAO19,27,,1,1.6,94,42,40,m,
CLAO19,27,2,2,1.4,85,118,,m,
CLAO19,27,,3,1.6,85,101,,m,
CLAO19,27,,4,1.8,86,30,29,m,
CLAO19,34,,1,2.4,72,9,,m,
CLAO19,34,2,2,1.3,95,14,24,f,
CLAO19,34,,3,2.3,72,10,,m,
CLAO19,34,,4,1.3,100,10,15,f,
CLAO19,14,,1,1.5,85,34,,m,
CLAO19,14,,2,1.8,84,23,,f,
CLAO19,14,3,3,1.1,96,14,,m,
CLAO19,14,,4,1.1,95,11,,m,
CLAO19,11,,1,1.0,95,8,,f,
CLAO19,11,,2,2.0,73,34,,f,
CLAO19,11,3,3,1.0,96,7,,f,
CLAO19,11,,4,2.4,68,30,,m,
CLAO19,21,,1,1.3,100,48,18,f,
CLAO19,21,,2,1.7,84,78,19,f,
CLAO19,21,,3,1.3,97,27,33,m,
CLAO19,21,4,4,1.4,85,103,27,m,
CLAO19,40,1,1,1.0,100,99,15,f,
CLAO19,40,,2,1.3,99,97,20,f,
CLAO19,40,,3,2.0,69,71,,f,
CLAO19,40,,4,2.3,77,107,,f,
CLAO19,32,1,1,1.9,70,37,,f,
CLAO19,32,,2,2.0,66,6,14,f,
CLAO19,32,,3,2.4,78,49,,f,
CLAO19,32,,4,2.0,68,40,,f,
CLAO19,37,,1,2.1,72,28,,m,
CLAO19,37,,2,2.2,66,36,,m,
CLAO19,37,3,3,1.3,97,44,11,f,
CLAO19,37,,4,1.2,95,37,38,m,
CLAO19,18,,1,2.4,74,120,15,f,
CLAO19,18,2,2,1.3,98,9,22,f,
CLAO19,18,,3,1.3,96,14,24,f,
CLAO19,18,,4,2.3,76,73,20,f,
CLAO19,24,1,1,1.0,95,23,11,f,
CLAO19,24,,2,1.1,96,34,16,f,
CLAO19,24,,3,1.2,99,106,,m,
CLAO19,24,,4,1.0,99,73,,f,
CLAO19,10,1,1,1.7,89,11,,f,
CLAO19,10,,2,1.8,85,7,,f,
CLAO19,10,,3,2.2,74,24,,m,
CLAO19,10,,4,2.3,72,28,,m,
CLAO19,38,,1,1.6,91,46,,m,
CLAO19,38,2,2,1.1,97,22,19,f,
CLAO19,38,,3,1.4,84,29,,m,
CLAO19,38,,4,1.2,96,40,17,f,
CLAO19,41,,1,1.7,82,75,,m,
CLAO19,41,2,2,1.0,98,117,25,m,
CLAO19,41,,3,1.8,80,98,,f,
CLAO19,41,,4,1.3,100,84,34,m,
CLAO19,7,,1,1.9,70,106,,f,
CLAO19,7,,2,1.6,90,15,,f,
CLAO19,7,,3,2.1,75,88,,m,
CLAO19,7,4,4,1.5,81,15,,m,
CLAO19,15,,1,1.8,91,43,14,f,
CLAO19,15,2,2,1.5,93,27,26,m,
CLAO19,15,,3,1.9,76,82,39,m,
CLAO19,15,,4,2.2,69,102,20,f,
CLAO19,31,1,1,2.3,78,7,36,m,
CLAO19,31,,2,2.2,69,79,,f,
CLAO19,31,,3,2.2,68,7,31,m,
CLAO19,31,,4,2.3,78,94,,m,
CLAO19,29,,1,1.4,93,36,,f,
CLAO19,29,,2,1.4,91,26,,f,
CLAO19,29,,3,1.8,93,5,17,f,
CLAO19,29,4,4,1.6,84,14,37,m,
CLAO19,36,,1,2.2,75,27,,f,
CLAO19,36,2,2,1.7,86,31,41,m,
CLAO19,36,,3,1.5,81,48,13,f,
CLAO19,36,,4,2.1,77,39,,m,
CLAO19,20,,1,2.4,67,43,22,f,
CLAO19,20,2,2,1.3,96,14,27,m,
CLAO19,20,,3,1.1,100,6,21,f,
CLAO19,20,,4,2.0,78,34,32,m,
CLAO19,35,,1,1.2,96,14,33,m,
CLAO19,35,,2,1.6,87,7,,m,
CLAO19,35,3,3,1.2,96,10,11,f,
CLAO19,35,,4,1.5,92,8,,f,
FAEF03,7,,1,2.3,68,88,,f,
FAEF03,7,2,2,1.7,91,12,,f,
FAEF03,7,,3,2.0,72,92,,m,
FAEF03,7,,4,1.8,88,8,,m,
FAEF03,8,,1,2.3,72,94,,f,
FAEF03,8,2,2,1.3,100,43,,m,
FAEF03,8,,3,2.4,76,81,,f,
FAEF03,8,,4,1.0,100,42,,m,
FAEF03,35,,1,1.6,88,6,,m,
FAEF03,35,,2,1.5,92,14,,f,
FAEF03,35,,3,1.1,99,7,18,f,
FAEF03,35,4,4,1.1,100,15,22,f,
FAEF03,18,,1,2.1,71,88,18,f,
FAEF03,18,,2,1.2,98,7,34,m,
FAEF03,18,3,3,2.2,74,116,36,m,
FAEF03,18,,4,1.3,97,12,13,f,
FAEF03,32,1,1,1.9,73,11,31,m,
FAEF03,32,,2,2.1,70,33,,f,
FAEF03,32,,3,1.9,66,29,,m,
FAEF03,32,,4,2.3,71,23,,f,
FAEF03,11,,1,2.0,67,25,,f,
FAEF03,11,,2,2.4,71,24,,m,
FAEF03,11,,3,1.0,98,10,,f,
FAEF03,11,4,4,1.0,99,12,,f,
FAEF03,9,,1,1.1,100,14,,m,
FAEF03,9,,2,2.1,69,74,,m,
FAEF03,9,,3,1.9,70,114,,f,
FAEF03,9,4,4,1.1,98,13,,m,
FAEF03,40,,1,2.0,76,106,,f,
FAEF03,40,,2,1.1,100,108,34,m,
FAEF03,40,3,3,1.3,99,104,25,m,
FAEF03,40,,4,2.0,79,95,,m,
FAEF03,34,1,1,1.0,98,15,15,f,
FAEF03,34,,2,1.9,71,14,,m,
FAEF03,34,,3,1.0,100,10,17,f,
FAEF03,34,,4,2.4,76,13,,m,
FAEF03,19,,1,2.1,70,30,30,m,
FAEF03,19,,2,1.6,87,10,33,m,
FAEF03,19,3,3,2.1,74,35,16,f,
FAEF03,19,,4,1.4,88,6,25,m,
FAEF03,23,1,1,1.5,80,49,23,f,
FAEF03,23,,2,1.1,96,10,15,f,
FAEF03,23,,3,1.0,99,15,22,f,
FAEF03,23,,4,1.8,82,28,39,m,
FAEF03,41,,1,1.6,87,71,,f,
